0.00.538.273 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.538.280 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.538.282 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.538.284 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.538.285 W model has unused tensor blk.64.attn_v.weight (size = 3604480 bytes) -- ignoring
0.00.538.289 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.538.290 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.538.292 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.538.293 W model has unused tensor blk.64.ffn_gate.weight (size = 61276160 bytes) -- ignoring
0.00.538.294 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.538.296 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.538.298 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 36044800 bytes) -- ignoring
0.00.538.300 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.538.301 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.538.305 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.03.420.728 I 
0.03.420.803 I system_info: n_threads = 16 (n_threads_batch = 16) / 32 | CUDA : ARCHS = 1200 | USE_GRAPHS = 1 | BLACKWELL_NATIVE_FP4 = 1 | CPU : SSE3 = 1 | SSSE3 = 1 | AVX = 1 | AVX_VNNI = 1 | AVX2 = 1 | F16C = 1 | FMA = 1 | BMI2 = 1 | AVX512 = 1 | AVX512_VBMI = 1 | AVX512_VNNI = 1 | AVX512_BF16 = 1 | LLAMAFILE = 1 | OPENMP = 1 | REPACK = 1 | 
0.03.425.106 I hellaswag_score : loaded 10042 tasks from prompt.
0.03.425.109 I ================================= is_spm = 0
0.03.425.110 I hellaswag_score : selecting 10042 randomized tasks.
0.06.084.609 I hellaswag_score : calculating hellaswag score over selected tasks.

task	acc_norm	95% confidence interval
2068	82.93036750%	[81.2481%, 84.4905%]
2069	82.93861769%	[81.2570%, 84.4981%]
2070	82.94685990%	[81.2660%, 84.5057%]
2071	82.95509416%	[81.2749%, 84.5132%]
2072	82.96332046%	[81.2839%, 84.5208%]
2073	82.92329957%	[81.2429%, 84.4820%]
2074	82.93153327%	[81.2518%, 84.4895%]
2075	82.89156627%	[81.2108%, 84.4507%]
2076	82.89980732%	[81.2198%, 84.4583%]
2077	82.90804044%	[81.2287%, 84.4658%]
2078	82.86814244%	[81.1878%, 84.4272%]
2079	82.82828283%	[81.1470%, 84.3885%]
2080	82.83653846%	[81.1559%, 84.3961%]
2081	82.84478616%	[81.1649%, 84.4036%]
2082	82.85302594%	[81.1738%, 84.4112%]
2083	82.86125780%	[81.1828%, 84.4187%]
2084	82.86948177%	[81.1917%, 84.4263%]
2085	82.87769784%	[81.2006%, 84.4338%]
2086	82.88590604%	[81.2096%, 84.4414%]
2087	82.89410637%	[81.2185%, 84.4489%]
2088	82.90229885%	[81.2274%, 84.4564%]
2089	82.91048348%	[81.2363%, 84.4639%]
2090	82.91866029%	[81.2451%, 84.4714%]
2091	82.92682927%	[81.2540%, 84.4789%]
2092	82.93499044%	[81.2629%, 84.4864%]
2093	82.94314381%	[81.2717%, 84.4938%]
2094	82.95128940%	[81.2806%, 84.5013%]
2095	82.95942721%	[81.2894%, 84.5088%]
2096	82.96755725%	[81.2983%, 84.5162%]
2097	82.92799237%	[81.2577%, 84.4779%]
2098	82.93612965%	[81.2665%, 84.4853%]
2099	82.94425917%	[81.2754%, 84.4928%]
2100	82.95238095%	[81.2842%, 84.5002%]
2101	82.91289862%	[81.2437%, 84.4619%]
2102	82.92102759%	[81.2525%, 84.4694%]
2103	82.92914883%	[81.2614%, 84.4769%]
2104	82.93726236%	[81.2702%, 84.4843%]
2105	82.94536817%	[81.2790%, 84.4917%]
2106	82.90598291%	[81.2386%, 84.4535%]
2107	82.91409587%	[81.2474%, 84.4610%]
2108	82.92220114%	[81.2562%, 84.4684%]
2109	82.88288288%	[81.2159%, 84.4303%]
2110	82.89099526%	[81.2247%, 84.4377%]
2111	82.89909995%	[81.2335%, 84.4452%]
2112	82.90719697%	[81.2423%, 84.4526%]
2113	82.86796025%	[81.2021%, 84.4145%]
2114	82.87606433%	[81.2109%, 84.4220%]
2115	82.88416076%	[81.2197%, 84.4294%]
2116	82.89224953%	[81.2285%, 84.4368%]
2117	82.90033066%	[81.2372%, 84.4442%]
2118	82.90840415%	[81.2460%, 84.4516%]
2119	82.86927796%	[81.2059%, 84.4137%]
2120	82.87735849%	[81.2147%, 84.4211%]
2121	82.88543140%	[81.2234%, 84.4285%]
2122	82.89349670%	[81.2322%, 84.4359%]
2123	82.90155440%	[81.2410%, 84.4433%]
2124	82.90960452%	[81.2497%, 84.4507%]
2125	82.91764706%	[81.2584%, 84.4581%]
2126	82.92568203%	[81.2671%, 84.4655%]
2127	82.93370945%	[81.2759%, 84.4728%]
2128	82.94172932%	[81.2846%, 84.4802%]
2129	82.94974166%	[81.2933%, 84.4875%]
2130	82.95774648%	[81.3020%, 84.4949%]
2131	82.96574378%	[81.3106%, 84.5022%]
2132	82.97373358%	[81.3193%, 84.5096%]
2133	82.98171589%	[81.3280%, 84.5169%]
2134	82.98969072%	[81.3366%, 84.5242%]
2135	82.95081967%	[81.2968%, 84.4865%]
2136	82.95880150%	[81.3055%, 84.4938%]
2137	82.91998128%	[81.2657%, 84.4562%]
2138	82.92797007%	[81.2743%, 84.4635%]
2139	82.93595138%	[81.2830%, 84.4708%]
2140	82.94392523%	[81.2917%, 84.4781%]
2141	82.90518449%	[81.2519%, 84.4406%]
2142	82.91316527%	[81.2606%, 84.4479%]
2143	82.92113859%	[81.2693%, 84.4552%]
2144	82.92910448%	[81.2779%, 84.4625%]
2145	82.93706294%	[81.2865%, 84.4698%]
2146	82.94501398%	[81.2952%, 84.4771%]
2147	82.95295762%	[81.3038%, 84.4844%]
2148	82.96089385%	[81.3124%, 84.4917%]
2149	82.96882271%	[81.3210%, 84.4990%]
2150	82.97674419%	[81.3296%, 84.5063%]
2151	82.98465830%	[81.3382%, 84.5135%]
2152	82.99256506%	[81.3468%, 84.5208%]
2153	82.95401765%	[81.3073%, 84.4834%]
2154	82.96193129%	[81.3159%, 84.4906%]
2155	82.96983759%	[81.3244%, 84.4979%]
2156	82.97773655%	[81.3330%, 84.5052%]
2157	82.98562819%	[81.3416%, 84.5124%]
2158	82.99351251%	[81.3501%, 84.5196%]
2159	83.00138953%	[81.3587%, 84.5269%]
2160	82.96296296%	[81.3193%, 84.4896%]
2161	82.97084683%	[81.3278%, 84.4968%]
2162	82.93246994%	[81.2885%, 84.4596%]
2163	82.94036061%	[81.2971%, 84.4668%]
2164	82.94824399%	[81.3056%, 84.4741%]
2165	82.95612009%	[81.3142%, 84.4813%]
2166	82.96398892%	[81.3227%, 84.4885%]
2167	82.97185048%	[81.3312%, 84.4958%]
2168	82.97970480%	[81.3398%, 84.5030%]
2169	82.98755187%	[81.3483%, 84.5102%]
2170	82.99539171%	[81.3568%, 84.5174%]
2171	83.00322432%	[81.3653%, 84.5246%]
2172	83.01104972%	[81.3738%, 84.5318%]
2173	83.01886792%	[81.3823%, 84.5389%]
2174	82.98068077%	[81.3431%, 84.5019%]
2175	82.98850575%	[81.3516%, 84.5091%]
2176	82.99632353%	[81.3601%, 84.5163%]
2177	82.95819936%	[81.3210%, 84.4793%]
2178	82.96602388%	[81.3295%, 84.4865%]
2179	82.92794860%	[81.2905%, 84.4495%]
2180	82.93577982%	[81.2990%, 84.4567%]
2181	82.94360385%	[81.3075%, 84.4639%]
2182	82.95142071%	[81.3159%, 84.4711%]
2183	82.95923042%	[81.3244%, 84.4783%]
2184	82.92124542%	[81.2855%, 84.4414%]
2185	82.92906178%	[81.2940%, 84.4486%]
2186	82.93687100%	[81.3024%, 84.4557%]
2187	82.94467307%	[81.3109%, 84.4629%]
2188	82.95246801%	[81.3194%, 84.4701%]
2189	82.96025582%	[81.3278%, 84.4772%]
2190	82.92237443%	[81.2890%, 84.4405%]
2191	82.88452761%	[81.2502%, 84.4037%]
2192	82.89233577%	[81.2587%, 84.4109%]
2193	82.85453716%	[81.2199%, 84.3742%]
2194	82.86235187%	[81.2284%, 84.3814%]
2195	82.87015945%	[81.2369%, 84.3886%]
2196	82.87795993%	[81.2453%, 84.3958%]
2197	82.88575330%	[81.2538%, 84.4029%]
2198	82.84804368%	[81.2152%, 84.3663%]
2199	82.85584357%	[81.2236%, 84.3735%]
2200	82.86363636%	[81.2321%, 84.3807%]
2201	82.87142208%	[81.2405%, 84.3878%]
2202	82.87920073%	[81.2489%, 84.3950%]
2203	82.88697231%	[81.2573%, 84.4021%]
2204	82.89473684%	[81.2658%, 84.4092%]
2205	82.90249433%	[81.2742%, 84.4164%]
2206	82.91024479%	[81.2826%, 84.4235%]
2207	82.91798822%	[81.2910%, 84.4306%]
2208	82.92572464%	[81.2994%, 84.4377%]
2209	82.93345405%	[81.3077%, 84.4448%]
2210	82.94117647%	[81.3161%, 84.4519%]
2211	82.94889190%	[81.3245%, 84.4590%]
2212	82.95660036%	[81.3328%, 84.4661%]
2213	82.96430185%	[81.3412%, 84.4732%]
2214	82.97199639%	[81.3495%, 84.4803%]
2215	82.97968397%	[81.3578%, 84.4873%]
2216	82.98736462%	[81.3662%, 84.4944%]
2217	82.99503834%	[81.3745%, 84.5014%]
2218	83.00270514%	[81.3828%, 84.5085%]
2219	83.01036503%	[81.3911%, 84.5155%]
2220	83.01801802%	[81.3994%, 84.5226%]
2221	83.02566412%	[81.4077%, 84.5296%]
2222	83.03330333%	[81.4160%, 84.5366%]
2223	83.04093567%	[81.4242%, 84.5436%]
2224	83.00359712%	[81.3860%, 84.5074%]
2225	83.01123596%	[81.3943%, 84.5144%]
2226	83.01886792%	[81.4025%, 84.5214%]
2227	83.02649304%	[81.4108%, 84.5284%]
2228	83.03411131%	[81.4191%, 84.5354%]
2229	83.04172275%	[81.4273%, 84.5424%]
2230	83.04932735%	[81.4355%, 84.5494%]
2231	83.05692515%	[81.4438%, 84.5564%]
2232	83.06451613%	[81.4520%, 84.5634%]
2233	83.02731751%	[81.4139%, 84.5273%]
2234	83.03491495%	[81.4221%, 84.5343%]
2235	83.04250559%	[81.4304%, 84.5413%]
2236	83.05008945%	[81.4386%, 84.5482%]
2237	83.01296379%	[81.4005%, 84.5122%]
2238	83.02055407%	[81.4088%, 84.5192%]
2239	83.02813756%	[81.4170%, 84.5262%]
2240	83.03571429%	[81.4252%, 84.5331%]
2241	83.04328425%	[81.4334%, 84.5401%]
2242	83.05084746%	[81.4416%, 84.5470%]
2243	83.05840392%	[81.4498%, 84.5540%]
2244	83.06595365%	[81.4580%, 84.5609%]
2245	83.07349666%	[81.4661%, 84.5679%]
2246	83.08103295%	[81.4743%, 84.5748%]
2247	83.04405874%	[81.4364%, 84.5389%]
2248	83.05160142%	[81.4446%, 84.5458%]
2249	83.05913739%	[81.4528%, 84.5528%]
2250	83.06666667%	[81.4609%, 84.5597%]
2251	83.07418925%	[81.4691%, 84.5666%]
2252	83.08170515%	[81.4772%, 84.5735%]
2253	83.08921438%	[81.4854%, 84.5804%]
2254	83.09671695%	[81.4935%, 84.5873%]
2255	83.10421286%	[81.5016%, 84.5942%]
2256	83.11170213%	[81.5097%, 84.6011%]
2257	83.11918476%	[81.5178%, 84.6080%]
2258	83.12666076%	[81.5259%, 84.6149%]
2259	83.13413015%	[81.5340%, 84.6217%]
2260	83.14159292%	[81.5421%, 84.6286%]
2261	83.14904909%	[81.5502%, 84.6354%]
2262	83.11229001%	[81.5125%, 84.5998%]
2263	83.11975254%	[81.5206%, 84.6066%]
2264	83.12720848%	[81.5287%, 84.6135%]
2265	83.13465784%	[81.5368%, 84.6203%]
2266	83.09796999%	[81.4992%, 84.5847%]
2267	83.10542567%	[81.5073%, 84.5916%]
2268	83.11287478%	[81.5153%, 84.5984%]
2269	83.12031732%	[81.5234%, 84.6053%]
2270	83.12775330%	[81.5315%, 84.6121%]
2271	83.09114927%	[81.4940%, 84.5766%]
2272	83.09859155%	[81.5020%, 84.5834%]
2273	83.10602728%	[81.5101%, 84.5903%]
2274	83.11345646%	[81.5181%, 84.5971%]
2275	83.12087912%	[81.5262%, 84.6039%]
2276	83.12829525%	[81.5342%, 84.6108%]
2277	83.13570487%	[81.5422%, 84.6176%]
2278	83.14310799%	[81.5502%, 84.6244%]
2279	83.15050461%	[81.5583%, 84.6312%]
2280	83.11403509%	[81.5209%, 84.5958%]
2281	83.12143797%	[81.5289%, 84.6026%]
2282	83.08501315%	[81.4916%, 84.5672%]
2283	83.09242225%	[81.4996%, 84.5741%]
2284	83.09982487%	[81.5076%, 84.5809%]
2285	83.10722101%	[81.5156%, 84.5877%]
2286	83.11461067%	[81.5236%, 84.5945%]
2287	83.12199388%	[81.5316%, 84.6013%]
2288	83.12937063%	[81.5396%, 84.6080%]
2289	83.13674093%	[81.5476%, 84.6148%]
2290	83.14410480%	[81.5556%, 84.6216%]
2291	83.15146224%	[81.5636%, 84.6284%]
2292	83.11518325%	[81.5264%, 84.5932%]
2293	83.12254688%	[81.5344%, 84.5999%]
2294	83.12990410%	[81.5423%, 84.6067%]
2295	83.13725490%	[81.5503%, 84.6135%]
2296	83.10104530%	[81.5132%, 84.5783%]
2297	83.10840226%	[81.5212%, 84.5851%]
2298	83.07223673%	[81.4841%, 84.5500%]
2299	83.03610265%	[81.4471%, 84.5149%]
2300	83.04347826%	[81.4551%, 84.5217%]
2301	83.05084746%	[81.4631%, 84.5285%]
2302	83.05821025%	[81.4710%, 84.5352%]
2303	83.06556665%	[81.4790%, 84.5420%]
2304	83.07291667%	[81.4870%, 84.5488%]
2305	83.03687636%	[81.4500%, 84.5138%]
2306	83.04423244%	[81.4580%, 84.5205%]
2307	83.05158214%	[81.4660%, 84.5273%]
2308	83.05892548%	[81.4739%, 84.5341%]
2309	83.06626245%	[81.4819%, 84.5408%]
2310	83.07359307%	[81.4898%, 84.5476%]
2311	83.03764604%	[81.4530%, 84.5127%]
2312	83.04498270%	[81.4609%, 84.5194%]
2313	83.05231301%	[81.4689%, 84.5262%]
2314	83.05963699%	[81.4768%, 84.5329%]
2315	83.06695464%	[81.4847%, 84.5396%]
2316	83.07426598%	[81.4926%, 84.5464%]
2317	83.08157100%	[81.5005%, 84.5531%]
2318	83.08886972%	[81.5084%, 84.5598%]
2319	83.09616214%	[81.5163%, 84.5665%]
2320	83.10344828%	[81.5242%, 84.5732%]
2321	83.11072813%	[81.5321%, 84.5799%]
2322	83.11800172%	[81.5400%, 84.5866%]
2323	83.12526905%	[81.5478%, 84.5933%]
2324	83.13253012%	[81.5557%, 84.6000%]
2325	83.13978495%	[81.5635%, 84.6067%]
2326	83.10404127%	[81.5269%, 84.5720%]
2327	83.06832832%	[81.4903%, 84.5373%]
2328	83.07560137%	[81.4982%, 84.5440%]
2329	83.08286818%	[81.5061%, 84.5507%]
2330	83.04721030%	[81.4696%, 84.5161%]
2331	83.05448305%	[81.4774%, 84.5228%]
2332	83.06174957%	[81.4853%, 84.5295%]
2333	83.06900986%	[81.4932%, 84.5361%]
2334	83.07626392%	[81.5010%, 84.5428%]
2335	83.04068522%	[81.4646%, 84.5083%]
2336	83.04794521%	[81.4724%, 84.5150%]
2337	83.05519897%	[81.4803%, 84.5216%]
2338	83.06244654%	[81.4881%, 84.5283%]
2339	83.06968790%	[81.4959%, 84.5350%]
2340	83.07692308%	[81.5038%, 84.5417%]
2341	83.08415207%	[81.5116%, 84.5483%]
2342	83.09137489%	[81.5194%, 84.5550%]
2343	83.09859155%	[81.5272%, 84.5616%]
2344	83.10580205%	[81.5350%, 84.5683%]
2345	83.11300640%	[81.5428%, 84.5749%]
2346	83.12020460%	[81.5506%, 84.5815%]
2347	83.12739668%	[81.5584%, 84.5881%]
2348	83.13458262%	[81.5662%, 84.5948%]
2349	83.14176245%	[81.5739%, 84.6014%]
2350	83.14893617%	[81.5817%, 84.6080%]
2351	83.15610379%	[81.5895%, 84.6146%]
2352	83.16326531%	[81.5972%, 84.6212%]
2353	83.17042074%	[81.6049%, 84.6278%]
2354	83.13508921%	[81.5688%, 84.5935%]
2355	83.14225053%	[81.5765%, 84.6000%]
2356	83.10696095%	[81.5404%, 84.5658%]
2357	83.11412813%	[81.5481%, 84.5724%]
2358	83.12128923%	[81.5559%, 84.5790%]
2359	83.08605341%	[81.5198%, 84.5448%]
2360	83.09322034%	[81.5275%, 84.5514%]
2361	83.10038119%	[81.5353%, 84.5580%]
2362	83.10753599%	[81.5430%, 84.5645%]
2363	83.11468472%	[81.5507%, 84.5711%]
2364	83.12182741%	[81.5585%, 84.5777%]
2365	83.08668076%	[81.5225%, 84.5436%]
2366	83.09382925%	[81.5302%, 84.5502%]
2367	83.10097169%	[81.5379%, 84.5567%]
2368	83.10810811%	[81.5457%, 84.5633%]
2369	83.11523850%	[81.5534%, 84.5699%]
2370	83.12236287%	[81.5611%, 84.5765%]
2371	83.08730493%	[81.5252%, 84.5424%]
2372	83.09443508%	[81.5329%, 84.5490%]
2373	83.10155921%	[81.5406%, 84.5555%]
2374	83.10867734%	[81.5483%, 84.5621%]
2375	83.11578947%	[81.5560%, 84.5686%]
2376	83.12289562%	[81.5637%, 84.5752%]
2377	83.12999579%	[81.5713%, 84.5817%]
2378	83.13708999%	[81.5790%, 84.5883%]
2379	83.14417823%	[81.5867%, 84.5948%]
2380	83.15126050%	[81.5943%, 84.6013%]
2381	83.11633767%	[81.5586%, 84.5674%]
2382	83.12342569%	[81.5662%, 84.5739%]
2383	83.13050776%	[81.5739%, 84.5805%]
2384	83.13758389%	[81.5816%, 84.5870%]
2385	83.14465409%	[81.5892%, 84.5935%]
2386	83.15171836%	[81.5968%, 84.6000%]
2387	83.15877671%	[81.6045%, 84.6065%]
2388	83.16582915%	[81.6121%, 84.6130%]
2389	83.17287568%	[81.6197%, 84.6195%]
2390	83.17991632%	[81.6273%, 84.6260%]
2391	83.18695107%	[81.6349%, 84.6325%]
2392	83.15217391%	[81.5993%, 84.5987%]
2393	83.15921438%	[81.6069%, 84.6052%]
2394	83.16624896%	[81.6146%, 84.6117%]
2395	83.13152401%	[81.5790%, 84.5779%]
2396	83.13856427%	[81.5866%, 84.5844%]
2397	83.14559866%	[81.5942%, 84.5909%]
2398	83.15262719%	[81.6018%, 84.5974%]
2399	83.11796582%	[81.5663%, 84.5637%]
2400	83.12500000%	[81.5739%, 84.5702%]
2401	83.13202832%	[81.5815%, 84.5767%]
2402	83.13905079%	[81.5891%, 84.5832%]
2403	83.14606742%	[81.5967%, 84.5896%]
2404	83.15307820%	[81.6043%, 84.5961%]
2405	83.16008316%	[81.6119%, 84.6026%]
2406	83.16708229%	[81.6194%, 84.6090%]
2407	83.17407561%	[81.6270%, 84.6155%]
2408	83.18106312%	[81.6345%, 84.6219%]
2409	83.14653383%	[81.5992%, 84.5883%]
2410	83.15352697%	[81.6067%, 84.5948%]
2411	83.11903774%	[81.5714%, 84.5613%]
2412	83.12603648%	[81.5790%, 84.5677%]
2413	83.13302942%	[81.5865%, 84.5742%]
2414	83.14001657%	[81.5941%, 84.5806%]
2415	83.10559006%	[81.5588%, 84.5472%]
2416	83.11258278%	[81.5664%, 84.5536%]
2417	83.07819611%	[81.5312%, 84.5202%]
2418	83.08519438%	[81.5388%, 84.5267%]
2419	83.09218685%	[81.5463%, 84.5331%]
2420	83.05785124%	[81.5112%, 84.4998%]
2421	83.06484924%	[81.5187%, 84.5062%]
2422	83.07184145%	[81.5263%, 84.5127%]
2423	83.03755675%	[81.4912%, 84.4793%]
2424	83.00330033%	[81.4561%, 84.4461%]
2425	83.01030928%	[81.4637%, 84.4525%]
2426	83.01731245%	[81.4712%, 84.4590%]
2427	83.02430985%	[81.4788%, 84.4654%]
2428	83.03130148%	[81.4864%, 84.4719%]
2429	83.03828736%	[81.4939%, 84.4783%]
2430	83.04526749%	[81.5014%, 84.4848%]
2431	83.01110654%	[81.4665%, 84.4516%]
2432	82.97697368%	[81.4315%, 84.4184%]
2433	82.98397041%	[81.4391%, 84.4249%]
2434	82.99096138%	[81.4466%, 84.4313%]
2435	82.99794661%	[81.4542%, 84.4377%]
2436	83.00492611%	[81.4617%, 84.4442%]
2437	83.01189988%	[81.4693%, 84.4506%]
2438	83.01886792%	[81.4768%, 84.4571%]
2439	83.02583026%	[81.4843%, 84.4635%]
2440	83.03278689%	[81.4918%, 84.4699%]
2441	82.99877100%	[81.4570%, 84.4368%]
2442	83.00573301%	[81.4645%, 84.4433%]
2443	83.01268932%	[81.4720%, 84.4497%]
2444	83.01963993%	[81.4795%, 84.4561%]
2445	83.02658487%	[81.4870%, 84.4625%]
2446	82.99264105%	[81.4523%, 84.4295%]
2447	82.99959134%	[81.4598%, 84.4359%]
2448	83.00653595%	[81.4673%, 84.4423%]
2449	82.97264189%	[81.4326%, 84.4094%]
2450	82.97959184%	[81.4401%, 84.4158%]
2451	82.98653611%	[81.4476%, 84.4222%]
2452	82.99347471%	[81.4551%, 84.4286%]
2453	82.95964126%	[81.4205%, 84.3957%]
2454	82.96658517%	[81.4280%, 84.4021%]
2455	82.97352342%	[81.4355%, 84.4085%]
2456	82.98045603%	[81.4430%, 84.4149%]
2457	82.94668295%	[81.4084%, 84.3821%]
2458	82.95362083%	[81.4159%, 84.3885%]
2459	82.96055307%	[81.4234%, 84.3949%]
2460	82.96747967%	[81.4308%, 84.4013%]
2461	82.97440065%	[81.4383%, 84.4077%]
2462	82.98131600%	[81.4458%, 84.4141%]
2463	82.94762485%	[81.4113%, 84.3813%]
2464	82.95454545%	[81.4188%, 84.3877%]
2465	82.92089249%	[81.3843%, 84.3550%]
2466	82.92781833%	[81.3918%, 84.3614%]
2467	82.93473855%	[81.3993%, 84.3678%]
2468	82.94165316%	[81.4067%, 84.3742%]
2469	82.94856217%	[81.4142%, 84.3806%]
2470	82.95546559%	[81.4217%, 84.3869%]
2471	82.92189397%	[81.3873%, 84.3543%]
2472	82.92880259%	[81.3948%, 84.3607%]
2473	82.93570562%	[81.4022%, 84.3670%]
2474	82.90218270%	[81.3679%, 84.3344%]
2475	82.90909091%	[81.3754%, 84.3408%]
2476	82.91599354%	[81.3828%, 84.3472%]
2477	82.88251918%	[81.3486%, 84.3147%]
2478	82.88942696%	[81.3560%, 84.3210%]
2479	82.85599032%	[81.3218%, 84.2885%]
2480	82.82258065%	[81.2876%, 84.2560%]
2481	82.82950423%	[81.2951%, 84.2624%]
2482	82.83642224%	[81.3025%, 84.2688%]
2483	82.84333468%	[81.3100%, 84.2752%]
2484	82.80998390%	[81.2759%, 84.2428%]
2485	82.81690141%	[81.2833%, 84.2492%]
2486	82.82381335%	[81.2908%, 84.2555%]
2487	82.83071974%	[81.2982%, 84.2619%]
2488	82.83762058%	[81.3057%, 84.2683%]
2489	82.84451587%	[81.3131%, 84.2747%]
2490	82.85140562%	[81.3206%, 84.2810%]
2491	82.85828984%	[81.3280%, 84.2874%]
2492	82.86516854%	[81.3354%, 84.2938%]
2493	82.87204172%	[81.3428%, 84.3001%]
2494	82.87890938%	[81.3502%, 84.3065%]
2495	82.88577154%	[81.3576%, 84.3128%]
2496	82.89262821%	[81.3650%, 84.3191%]
2497	82.89947938%	[81.3724%, 84.3255%]
2498	82.90632506%	[81.3798%, 84.3318%]
2499	82.91316527%	[81.3872%, 84.3381%]
2500	82.92000000%	[81.3946%, 84.3444%]
2501	82.88684526%	[81.3606%, 84.3122%]
2502	82.89368505%	[81.3680%, 84.3185%]
2503	82.90051938%	[81.3754%, 84.3248%]
2504	82.90734824%	[81.3828%, 84.3311%]
2505	82.91417166%	[81.3901%, 84.3374%]
2506	82.92098962%	[81.3975%, 84.3437%]
2507	82.92780215%	[81.4048%, 84.3500%]
2508	82.93460925%	[81.4122%, 84.3563%]
2509	82.94141092%	[81.4195%, 84.3626%]
2510	82.94820717%	[81.4268%, 84.3689%]
2511	82.95499801%	[81.4342%, 84.3752%]
2512	82.96178344%	[81.4415%, 84.3814%]
2513	82.96856347%	[81.4488%, 84.3877%]
2514	82.97533811%	[81.4561%, 84.3940%]
2515	82.98210736%	[81.4634%, 84.4002%]
2516	82.98887122%	[81.4707%, 84.4065%]
2517	82.99562972%	[81.4780%, 84.4127%]
2518	83.00238284%	[81.4853%, 84.4190%]
2519	83.00913061%	[81.4925%, 84.4252%]
2520	83.01587302%	[81.4998%, 84.4314%]
2521	83.02261008%	[81.5071%, 84.4376%]
2522	83.02934179%	[81.5144%, 84.4439%]
2523	82.99643282%	[81.4807%, 84.4119%]
2524	83.00316957%	[81.4879%, 84.4181%]
2525	83.00990099%	[81.4952%, 84.4243%]
2526	83.01662708%	[81.5025%, 84.4305%]
2527	83.02334784%	[81.5097%, 84.4367%]
2528	83.03006329%	[81.5170%, 84.4429%]
2529	83.03677343%	[81.5242%, 84.4491%]
2530	83.00395257%	[81.4906%, 84.4172%]
2531	83.01066772%	[81.4979%, 84.4234%]
2532	82.97788310%	[81.4643%, 84.3915%]
2533	82.98460324%	[81.4716%, 84.3978%]
2534	82.99131807%	[81.4788%, 84.4040%]
2535	82.99802761%	[81.4860%, 84.4102%]
2536	83.00473186%	[81.4933%, 84.4164%]
2537	83.01143082%	[81.5005%, 84.4226%]
2538	83.01812451%	[81.5077%, 84.4287%]
2539	82.98542733%	[81.4743%, 84.3969%]
2540	82.99212598%	[81.4815%, 84.4031%]
2541	82.99881936%	[81.4887%, 84.4093%]
2542	83.00550747%	[81.4959%, 84.4155%]
2543	83.01219033%	[81.5031%, 84.4217%]
2544	83.01886792%	[81.5103%, 84.4279%]
2545	83.02554028%	[81.5175%, 84.4340%]
2546	83.03220738%	[81.5247%, 84.4402%]
2547	83.03886926%	[81.5319%, 84.4463%]
2548	83.04552590%	[81.5391%, 84.4525%]
2549	83.05217732%	[81.5462%, 84.4586%]
2550	83.05882353%	[81.5534%, 84.4648%]
2551	83.06546452%	[81.5606%, 84.4709%]
2552	83.07210031%	[81.5677%, 84.4771%]
2553	83.07873090%	[81.5749%, 84.4832%]
2554	83.08535630%	[81.5820%, 84.4893%]
2555	83.09197652%	[81.5892%, 84.4954%]
2556	83.05946792%	[81.5559%, 84.4638%]
2557	83.02698475%	[81.5227%, 84.4322%]
2558	82.99452697%	[81.4895%, 84.4007%]
2559	83.00117233%	[81.4966%, 84.4068%]
2560	83.00781250%	[81.5038%, 84.4129%]
2561	82.97540023%	[81.4706%, 84.3814%]
2562	82.98204528%	[81.4778%, 84.3876%]
2563	82.98868513%	[81.4849%, 84.3937%]
2564	82.95631825%	[81.4518%, 84.3622%]
2565	82.96296296%	[81.4590%, 84.3684%]
2566	82.96960249%	[81.4661%, 84.3745%]
2567	82.97623685%	[81.4733%, 84.3806%]
2568	82.98286604%	[81.4804%, 84.3868%]
2569	82.98949007%	[81.4876%, 84.3929%]
2570	82.99610895%	[81.4947%, 84.3990%]
2571	82.96382730%	[81.4617%, 84.3676%]
2572	82.97045101%	[81.4688%, 84.3737%]
2573	82.93820443%	[81.4358%, 84.3424%]
2574	82.94483294%	[81.4430%, 84.3485%]
2575	82.91262136%	[81.4100%, 84.3171%]
2576	82.91925466%	[81.4172%, 84.3233%]
2577	82.88707800%	[81.3843%, 84.2920%]
2578	82.89371606%	[81.3914%, 84.2981%]
2579	82.90034897%	[81.3986%, 84.3043%]
2580	82.90697674%	[81.4057%, 84.3104%]
2581	82.87485471%	[81.3729%, 84.2791%]
